video,frame_path,audio_path,label,audio_available
RoadAccidents090_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents090_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents090_x264.wav,RoadAccidents,1
RoadAccidents091_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents091_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents091_x264.wav,RoadAccidents,1
RoadAccidents092_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents092_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents092_x264.wav,RoadAccidents,1
RoadAccidents093_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents093_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents093_x264.wav,RoadAccidents,1
RoadAccidents094_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents094_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents094_x264.wav,RoadAccidents,1
RoadAccidents095_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents095_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents095_x264.wav,RoadAccidents,1
RoadAccidents096_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents096_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents096_x264.wav,RoadAccidents,1
RoadAccidents097_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents097_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents097_x264.wav,RoadAccidents,1
RoadAccidents098_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents098_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents098_x264.wav,RoadAccidents,1
RoadAccidents099_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents099_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents099_x264.wav,RoadAccidents,1
RoadAccidents100_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents100_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents100_x264.wav,RoadAccidents,1
RoadAccidents101_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents101_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents101_x264.wav,RoadAccidents,1
RoadAccidents102_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents102_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents102_x264.wav,RoadAccidents,1
RoadAccidents103_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents103_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents103_x264.wav,RoadAccidents,1
RoadAccidents104_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents104_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents104_x264.wav,RoadAccidents,1
RoadAccidents105_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents105_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents105_x264.wav,RoadAccidents,1
RoadAccidents106_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents106_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents106_x264.wav,RoadAccidents,1
RoadAccidents107_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents107_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents107_x264.wav,RoadAccidents,1
RoadAccidents108_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents108_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents108_x264.wav,RoadAccidents,1
RoadAccidents109_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents109_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents109_x264.wav,RoadAccidents,1
RoadAccidents110_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents110_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents110_x264.wav,RoadAccidents,1
RoadAccidents111_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents111_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents111_x264.wav,RoadAccidents,1
RoadAccidents112_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents112_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents112_x264.wav,RoadAccidents,1
RoadAccidents113_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents113_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents113_x264.wav,RoadAccidents,1
RoadAccidents114_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents114_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents114_x264.wav,RoadAccidents,1
RoadAccidents115_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents115_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents115_x264.wav,RoadAccidents,1
RoadAccidents116_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents116_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents116_x264.wav,RoadAccidents,1
RoadAccidents117_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents117_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents117_x264.wav,RoadAccidents,1
RoadAccidents118_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents118_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents118_x264.wav,RoadAccidents,1
RoadAccidents119_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents119_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents119_x264.wav,RoadAccidents,1
RoadAccidents120_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents120_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents120_x264.wav,RoadAccidents,1
RoadAccidents121_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents121_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents121_x264.wav,RoadAccidents,1
RoadAccidents122_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents122_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents122_x264.wav,RoadAccidents,1
RoadAccidents123_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents123_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents123_x264.wav,RoadAccidents,1
RoadAccidents124_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents124_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents124_x264.wav,RoadAccidents,1
RoadAccidents125_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents125_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents125_x264.wav,RoadAccidents,1
RoadAccidents126_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents126_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents126_x264.wav,RoadAccidents,1
RoadAccidents127_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents127_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents127_x264.wav,RoadAccidents,1
RoadAccidents128_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents128_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents128_x264.wav,RoadAccidents,1
RoadAccidents129_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents129_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents129_x264.wav,RoadAccidents,1
RoadAccidents130_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents130_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents130_x264.wav,RoadAccidents,1
RoadAccidents131_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents131_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents131_x264.wav,RoadAccidents,1
RoadAccidents132_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents132_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents132_x264.wav,RoadAccidents,1
RoadAccidents133_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents133_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents133_x264.wav,RoadAccidents,1
RoadAccidents134_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents134_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents134_x264.wav,RoadAccidents,1
RoadAccidents135_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents135_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents135_x264.wav,RoadAccidents,1
RoadAccidents136_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents136_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents136_x264.wav,RoadAccidents,1
RoadAccidents137_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents137_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents137_x264.wav,RoadAccidents,1
RoadAccidents138_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents138_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents138_x264.wav,RoadAccidents,1
RoadAccidents139_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents139_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents139_x264.wav,RoadAccidents,1
RoadAccidents140_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents140_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents140_x264.wav,RoadAccidents,1
RoadAccidents141_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents141_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents141_x264.wav,RoadAccidents,1
RoadAccidents142_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents142_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents142_x264.wav,RoadAccidents,1
RoadAccidents143_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents143_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents143_x264.wav,RoadAccidents,1
RoadAccidents144_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents144_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents144_x264.wav,RoadAccidents,1
RoadAccidents145_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents145_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents145_x264.wav,RoadAccidents,1
RoadAccidents146_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents146_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents146_x264.wav,RoadAccidents,1
RoadAccidents147_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents147_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents147_x264.wav,RoadAccidents,1
RoadAccidents148_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents148_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents148_x264.wav,RoadAccidents,1
RoadAccidents149_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents149_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents149_x264.wav,RoadAccidents,1
RoadAccidents150_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents150_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents150_x264.wav,RoadAccidents,1
RoadAccidents151_x264,datasets/UCF-Crime_frames_16\RoadAccidents\RoadAccidents151_x264,datasets/UCF-Crime_audio\RoadAccidents\RoadAccidents151_x264.wav,RoadAccidents,1
Robbery001_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery001_x264,datasets/UCF-Crime_audio\Robbery\Robbery001_x264.wav,Robbery,1
Robbery002_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery002_x264,datasets/UCF-Crime_audio\Robbery\Robbery002_x264.wav,Robbery,1
Robbery003_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery003_x264,datasets/UCF-Crime_audio\Robbery\Robbery003_x264.wav,Robbery,1
Robbery004_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery004_x264,datasets/UCF-Crime_audio\Robbery\Robbery004_x264.wav,Robbery,1
Robbery005_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery005_x264,datasets/UCF-Crime_audio\Robbery\Robbery005_x264.wav,Robbery,1
Robbery006_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery006_x264,,Robbery,0
Robbery007_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery007_x264,,Robbery,0
Robbery008_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery008_x264,,Robbery,0
Robbery009_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery009_x264,,Robbery,0
Robbery010_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery010_x264,,Robbery,0
Robbery011_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery011_x264,,Robbery,0
Robbery012_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery012_x264,,Robbery,0
Robbery013_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery013_x264,,Robbery,0
Robbery014_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery014_x264,,Robbery,0
Robbery015_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery015_x264,,Robbery,0
Robbery016_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery016_x264,,Robbery,0
Robbery017_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery017_x264,,Robbery,0
Robbery018_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery018_x264,,Robbery,0
Robbery019_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery019_x264,,Robbery,0
Robbery020_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery020_x264,,Robbery,0
Robbery021_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery021_x264,,Robbery,0
Robbery022_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery022_x264,,Robbery,0
Robbery023_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery023_x264,,Robbery,0
Robbery024_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery024_x264,,Robbery,0
Robbery025_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery025_x264,,Robbery,0
Robbery026_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery026_x264,,Robbery,0
Robbery027_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery027_x264,,Robbery,0
Robbery028_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery028_x264,,Robbery,0
Robbery029_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery029_x264,,Robbery,0
Robbery030_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery030_x264,,Robbery,0
Robbery031_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery031_x264,,Robbery,0
Robbery032_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery032_x264,,Robbery,0
Robbery033_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery033_x264,,Robbery,0
Robbery034_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery034_x264,,Robbery,0
Robbery035_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery035_x264,,Robbery,0
Robbery036_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery036_x264,,Robbery,0
Robbery037_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery037_x264,,Robbery,0
Robbery038_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery038_x264,,Robbery,0
Robbery039_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery039_x264,,Robbery,0
Robbery040_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery040_x264,,Robbery,0
Robbery041_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery041_x264,,Robbery,0
Robbery042_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery042_x264,,Robbery,0
Robbery043_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery043_x264,,Robbery,0
Robbery044_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery044_x264,,Robbery,0
Robbery045_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery045_x264,,Robbery,0
Robbery046_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery046_x264,,Robbery,0
Robbery047_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery047_x264,,Robbery,0
Robbery048_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery048_x264,datasets/UCF-Crime_audio\Robbery\Robbery048_x264.wav,Robbery,1
Robbery049_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery049_x264,datasets/UCF-Crime_audio\Robbery\Robbery049_x264.wav,Robbery,1
Robbery050_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery050_x264,datasets/UCF-Crime_audio\Robbery\Robbery050_x264.wav,Robbery,1
Robbery051_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery051_x264,datasets/UCF-Crime_audio\Robbery\Robbery051_x264.wav,Robbery,1
Robbery052_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery052_x264,datasets/UCF-Crime_audio\Robbery\Robbery052_x264.wav,Robbery,1
Robbery053_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery053_x264,datasets/UCF-Crime_audio\Robbery\Robbery053_x264.wav,Robbery,1
Robbery054_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery054_x264,datasets/UCF-Crime_audio\Robbery\Robbery054_x264.wav,Robbery,1
Robbery055_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery055_x264,datasets/UCF-Crime_audio\Robbery\Robbery055_x264.wav,Robbery,1
Robbery056_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery056_x264,datasets/UCF-Crime_audio\Robbery\Robbery056_x264.wav,Robbery,1
Robbery057_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery057_x264,datasets/UCF-Crime_audio\Robbery\Robbery057_x264.wav,Robbery,1
Robbery058_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery058_x264,datasets/UCF-Crime_audio\Robbery\Robbery058_x264.wav,Robbery,1
Robbery059_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery059_x264,datasets/UCF-Crime_audio\Robbery\Robbery059_x264.wav,Robbery,1
Robbery060_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery060_x264,datasets/UCF-Crime_audio\Robbery\Robbery060_x264.wav,Robbery,1
Robbery061_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery061_x264,datasets/UCF-Crime_audio\Robbery\Robbery061_x264.wav,Robbery,1
Robbery062_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery062_x264,datasets/UCF-Crime_audio\Robbery\Robbery062_x264.wav,Robbery,1
Robbery063_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery063_x264,datasets/UCF-Crime_audio\Robbery\Robbery063_x264.wav,Robbery,1
Robbery064_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery064_x264,datasets/UCF-Crime_audio\Robbery\Robbery064_x264.wav,Robbery,1
Robbery065_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery065_x264,datasets/UCF-Crime_audio\Robbery\Robbery065_x264.wav,Robbery,1
Robbery066_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery066_x264,datasets/UCF-Crime_audio\Robbery\Robbery066_x264.wav,Robbery,1
Robbery067_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery067_x264,datasets/UCF-Crime_audio\Robbery\Robbery067_x264.wav,Robbery,1
Robbery068_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery068_x264,datasets/UCF-Crime_audio\Robbery\Robbery068_x264.wav,Robbery,1
Robbery069_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery069_x264,datasets/UCF-Crime_audio\Robbery\Robbery069_x264.wav,Robbery,1
Robbery070_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery070_x264,datasets/UCF-Crime_audio\Robbery\Robbery070_x264.wav,Robbery,1
Robbery071_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery071_x264,datasets/UCF-Crime_audio\Robbery\Robbery071_x264.wav,Robbery,1
Robbery072_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery072_x264,datasets/UCF-Crime_audio\Robbery\Robbery072_x264.wav,Robbery,1
Robbery073_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery073_x264,datasets/UCF-Crime_audio\Robbery\Robbery073_x264.wav,Robbery,1
Robbery074_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery074_x264,datasets/UCF-Crime_audio\Robbery\Robbery074_x264.wav,Robbery,1
Robbery075_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery075_x264,datasets/UCF-Crime_audio\Robbery\Robbery075_x264.wav,Robbery,1
Robbery076_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery076_x264,datasets/UCF-Crime_audio\Robbery\Robbery076_x264.wav,Robbery,1
Robbery077_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery077_x264,,Robbery,0
Robbery078_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery078_x264,datasets/UCF-Crime_audio\Robbery\Robbery078_x264.wav,Robbery,1
Robbery079_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery079_x264,datasets/UCF-Crime_audio\Robbery\Robbery079_x264.wav,Robbery,1
Robbery080_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery080_x264,datasets/UCF-Crime_audio\Robbery\Robbery080_x264.wav,Robbery,1
Robbery081_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery081_x264,datasets/UCF-Crime_audio\Robbery\Robbery081_x264.wav,Robbery,1
Robbery082_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery082_x264,datasets/UCF-Crime_audio\Robbery\Robbery082_x264.wav,Robbery,1
Robbery083_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery083_x264,datasets/UCF-Crime_audio\Robbery\Robbery083_x264.wav,Robbery,1
Robbery084_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery084_x264,datasets/UCF-Crime_audio\Robbery\Robbery084_x264.wav,Robbery,1
Robbery085_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery085_x264,datasets/UCF-Crime_audio\Robbery\Robbery085_x264.wav,Robbery,1
Robbery086_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery086_x264,datasets/UCF-Crime_audio\Robbery\Robbery086_x264.wav,Robbery,1
Robbery087_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery087_x264,datasets/UCF-Crime_audio\Robbery\Robbery087_x264.wav,Robbery,1
Robbery088_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery088_x264,datasets/UCF-Crime_audio\Robbery\Robbery088_x264.wav,Robbery,1
Robbery089_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery089_x264,datasets/UCF-Crime_audio\Robbery\Robbery089_x264.wav,Robbery,1
Robbery090_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery090_x264,datasets/UCF-Crime_audio\Robbery\Robbery090_x264.wav,Robbery,1
Robbery091_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery091_x264,datasets/UCF-Crime_audio\Robbery\Robbery091_x264.wav,Robbery,1
Robbery092_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery092_x264,datasets/UCF-Crime_audio\Robbery\Robbery092_x264.wav,Robbery,1
Robbery093_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery093_x264,datasets/UCF-Crime_audio\Robbery\Robbery093_x264.wav,Robbery,1
Robbery094_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery094_x264,datasets/UCF-Crime_audio\Robbery\Robbery094_x264.wav,Robbery,1
Robbery095_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery095_x264,datasets/UCF-Crime_audio\Robbery\Robbery095_x264.wav,Robbery,1
Robbery096_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery096_x264,datasets/UCF-Crime_audio\Robbery\Robbery096_x264.wav,Robbery,1
Robbery097_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery097_x264,datasets/UCF-Crime_audio\Robbery\Robbery097_x264.wav,Robbery,1
Robbery098_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery098_x264,datasets/UCF-Crime_audio\Robbery\Robbery098_x264.wav,Robbery,1
Robbery099_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery099_x264,datasets/UCF-Crime_audio\Robbery\Robbery099_x264.wav,Robbery,1
Robbery100_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery100_x264,datasets/UCF-Crime_audio\Robbery\Robbery100_x264.wav,Robbery,1
Robbery101_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery101_x264,datasets/UCF-Crime_audio\Robbery\Robbery101_x264.wav,Robbery,1
Robbery102_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery102_x264,datasets/UCF-Crime_audio\Robbery\Robbery102_x264.wav,Robbery,1
Robbery103_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery103_x264,datasets/UCF-Crime_audio\Robbery\Robbery103_x264.wav,Robbery,1
Robbery104_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery104_x264,datasets/UCF-Crime_audio\Robbery\Robbery104_x264.wav,Robbery,1
Robbery105_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery105_x264,datasets/UCF-Crime_audio\Robbery\Robbery105_x264.wav,Robbery,1
Robbery106_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery106_x264,datasets/UCF-Crime_audio\Robbery\Robbery106_x264.wav,Robbery,1
Robbery107_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery107_x264,datasets/UCF-Crime_audio\Robbery\Robbery107_x264.wav,Robbery,1
Robbery108_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery108_x264,datasets/UCF-Crime_audio\Robbery\Robbery108_x264.wav,Robbery,1
Robbery109_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery109_x264,datasets/UCF-Crime_audio\Robbery\Robbery109_x264.wav,Robbery,1
Robbery110_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery110_x264,datasets/UCF-Crime_audio\Robbery\Robbery110_x264.wav,Robbery,1
Robbery111_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery111_x264,datasets/UCF-Crime_audio\Robbery\Robbery111_x264.wav,Robbery,1
Robbery112_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery112_x264,datasets/UCF-Crime_audio\Robbery\Robbery112_x264.wav,Robbery,1
Robbery113_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery113_x264,datasets/UCF-Crime_audio\Robbery\Robbery113_x264.wav,Robbery,1
Robbery114_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery114_x264,datasets/UCF-Crime_audio\Robbery\Robbery114_x264.wav,Robbery,1
Robbery115_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery115_x264,datasets/UCF-Crime_audio\Robbery\Robbery115_x264.wav,Robbery,1
Robbery116_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery116_x264,datasets/UCF-Crime_audio\Robbery\Robbery116_x264.wav,Robbery,1
Robbery117_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery117_x264,datasets/UCF-Crime_audio\Robbery\Robbery117_x264.wav,Robbery,1
