video_id,split,label,frame_dir,audio_path
opsoc_6935750026618473729,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\opsoc_6935750026618473729,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\opsoc_6935750026618473729.wav
pain..hub_569_7199359253788773674,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\pain..hub_569_7199359253788773674,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\pain..hub_569_7199359253788773674.wav
papichulo.liz_6833150808939384069,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\papichulo.liz_6833150808939384069,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\papichulo.liz_6833150808939384069.wav
r3p0st5_7067362343210011906,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\r3p0st5_7067362343210011906,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\r3p0st5_7067362343210011906.wav
radha__swami38_6826354183499746562,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\radha__swami38_6826354183499746562,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\radha__swami38_6826354183499746562.wav
relatableic0ns_7218782481045130542,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\relatableic0ns_7218782481045130542,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\relatableic0ns_7218782481045130542.wav
relate.350_7336594104488316193,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\relate.350_7336594104488316193,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\relate.350_7336594104488316193.wav
renmakesmusic_7242755832071474458,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\renmakesmusic_7242755832071474458,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\renmakesmusic_7242755832071474458.wav
saccu.q_7014548641146834177,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\saccu.q_7014548641146834177,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\saccu.q_7014548641146834177.wav
sadgang0fficial_7246845806987201818,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\sadgang0fficial_7246845806987201818,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\sadgang0fficial_7246845806987201818.wav
sadtvclips_6893600790569569537,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\sadtvclips_6893600790569569537,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\sadtvclips_6893600790569569537.wav
sadtvclips_6954758092273749253,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\sadtvclips_6954758092273749253,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\sadtvclips_6954758092273749253.wav
sfotxk_7247192363104357638,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\sfotxk_7247192363104357638,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\sfotxk_7247192363104357638.wav
shittyangstypost_7242059110211079470,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\shittyangstypost_7242059110211079470,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\shittyangstypost_7242059110211079470.wav
shivamchauhan4231_6833999948934089986,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\shivamchauhan4231_6833999948934089986,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\shivamchauhan4231_6833999948934089986.wav
shreyasharma5546_6784458454351318273,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\shreyasharma5546_6784458454351318273,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\shreyasharma5546_6784458454351318273.wav
skezixmb_7063209597422587138,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\skezixmb_7063209597422587138,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\skezixmb_7063209597422587138.wav
skezixmb_7070044256555076865,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\skezixmb_7070044256555076865,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\skezixmb_7070044256555076865.wav
syrarthur0_6959765754606554373,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\syrarthur0_6959765754606554373,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\syrarthur0_6959765754606554373.wav
teddyyyyyy27_7081992455003868442,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\teddyyyyyy27_7081992455003868442,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\teddyyyyyy27_7081992455003868442.wav
teddyyyyyy27_7091462575635893530,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\teddyyyyyy27_7091462575635893530,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\teddyyyyyy27_7091462575635893530.wav
theweekndxot_7267970641205169441,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\theweekndxot_7267970641205169441,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\theweekndxot_7267970641205169441.wav
theycravebraden_6904793985634585861,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\theycravebraden_6904793985634585861,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\theycravebraden_6904793985634585861.wav
theylove._.king_7177553336030334251,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\theylove._.king_7177553336030334251,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\theylove._.king_7177553336030334251.wav
tokabtv_7071691044198403329,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\tokabtv_7071691044198403329,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\tokabtv_7071691044198403329.wav
toxicccc.ariel_7092044100223946030,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\toxicccc.ariel_7092044100223946030,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\toxicccc.ariel_7092044100223946030.wav
tyqzll_7206365298528734470,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\tyqzll_7206365298528734470,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\tyqzll_7206365298528734470.wav
unknown_neslihan_6940098484808715526,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\unknown_neslihan_6940098484808715526,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\unknown_neslihan_6940098484808715526.wav
v3nt.account93_7208621466693160197,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\v3nt.account93_7208621466693160197,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\v3nt.account93_7208621466693160197.wav
venicebtch69_7247584805645225243,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\venicebtch69_7247584805645225243,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\venicebtch69_7247584805645225243.wav
vent._account217_7220574305409633562,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\vent._account217_7220574305409633562,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\vent._account217_7220574305409633562.wav
vent._account217_7256042964458278150,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\vent._account217_7256042964458278150,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\vent._account217_7256042964458278150.wav
ventacctforppl_7191014838259191083,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\ventacctforppl_7191014838259191083,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\ventacctforppl_7191014838259191083.wav
whatsstability_7141589865979759874,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\whatsstability_7141589865979759874,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\whatsstability_7141589865979759874.wav
xlalexscylixlx_7342921385582382366,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\xlalexscylixlx_7342921385582382366,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\xlalexscylixlx_7342921385582382366.wav
xxx.._.ace.._.xxx_7146450624970804486,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\xxx.._.ace.._.xxx_7146450624970804486,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\xxx.._.ace.._.xxx_7146450624970804486.wav
xxx_lil_mama23_6996906653174058246,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\xxx_lil_mama23_6996906653174058246,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\xxx_lil_mama23_6996906653174058246.wav
xxx_lil_mama23_7031147227171032326,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\xxx_lil_mama23_7031147227171032326,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\xxx_lil_mama23_7031147227171032326.wav
xxx_lil_mama23_7064492859369557294,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\xxx_lil_mama23_7064492859369557294,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\xxx_lil_mama23_7064492859369557294.wav
zhitnikk_7052715820174101762,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\zhitnikk_7052715820174101762,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\zhitnikk_7052715820174101762.wav
zhitnikk_7063065884021083394,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\zhitnikk_7063065884021083394,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\zhitnikk_7063065884021083394.wav
zxczxcatzxc_6996452723478596866,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\zxczxcatzxc_6996452723478596866,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\zxczxcatzxc_6996452723478596866.wav
_salu6_7338064774174952736,val,Suicide,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\val\Suicide\_salu6_7338064774174952736,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\val\Suicide\_salu6_7338064774174952736.wav
.lilith.asami.2_7273896399433993480,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\.lilith.asami.2_7273896399433993480,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\.lilith.asami.2_7273896399433993480.wav
10h30.tong106thaithinh_7269825083428949253,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\10h30.tong106thaithinh_7269825083428949253,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\10h30.tong106thaithinh_7269825083428949253.wav
1life.anthonyblane_7298379679831018758,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\1life.anthonyblane_7298379679831018758,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\1life.anthonyblane_7298379679831018758.wav
1life.anthonyblane_7308721391811988742,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\1life.anthonyblane_7308721391811988742,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\1life.anthonyblane_7308721391811988742.wav
1life.anthonyblane_7325491930031328517,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\1life.anthonyblane_7325491930031328517,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\1life.anthonyblane_7325491930031328517.wav
1life.anthonyblane_7342492641055083784,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\1life.anthonyblane_7342492641055083784,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\1life.anthonyblane_7342492641055083784.wav
adulto18_7273549708612635910,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\adulto18_7273549708612635910,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\adulto18_7273549708612635910.wav
aldrift455_7199249280387927322,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\aldrift455_7199249280387927322,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\aldrift455_7199249280387927322.wav
am__.wt_7360945387911335176,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\am__.wt_7360945387911335176,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\am__.wt_7360945387911335176.wav
andreigarcia92_7270161941476183301,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\andreigarcia92_7270161941476183301,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\andreigarcia92_7270161941476183301.wav
andriaanastasiou_7081329958160715010,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\andriaanastasiou_7081329958160715010,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\andriaanastasiou_7081329958160715010.wav
anhthu10054_7261538758787484929,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\anhthu10054_7261538758787484929,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\anhthu10054_7261538758787484929.wav
aribella2019_7128869299376164142,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\aribella2019_7128869299376164142,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\aribella2019_7128869299376164142.wav
babiiii_mild_7373960082188537089,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\babiiii_mild_7373960082188537089,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\babiiii_mild_7373960082188537089.wav
badboyschicago_7308839755289234734,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\badboyschicago_7308839755289234734,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\badboyschicago_7308839755289234734.wav
bae1701206_7326516005662985473,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\bae1701206_7326516005662985473,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\bae1701206_7326516005662985473.wav
bangerww_7343752115057069344,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\bangerww_7343752115057069344,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\bangerww_7343752115057069344.wav
baobeii8668_7229740446619045125,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\baobeii8668_7229740446619045125,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\baobeii8668_7229740446619045125.wav
beautifulgirl.music_7169067694837402926,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\beautifulgirl.music_7169067694837402926,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\beautifulgirl.music_7169067694837402926.wav
bertbor_7254629494152121606,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\bertbor_7254629494152121606,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\bertbor_7254629494152121606.wav
beusaa22_7278654329513430277,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\beusaa22_7278654329513430277,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\beusaa22_7278654329513430277.wav
bewtt_yy_7365348372498140432,test,Adult Content,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\test\Adult Content\bewtt_yy_7365348372498140432,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\test\Adult Content\bewtt_yy_7365348372498140432.wav
